Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
26/04/26,26/04/26,UPI/ZOMATO/357060/PAYMENT,demo:family:527,245.85,,"67,918.92"
27/04/26,27/04/26,UPI/SWIGGYONE/782692/PAYMENT,demo:family:131,99.00,,"67,819.92"
27/04/26,27/04/26,UPI/IRCTCUPI/482532/PAYMENT,demo:family:650,"1,473.99",,"66,345.93"
29/04/26,29/04/26,UPI/AMAZONPAY/646580/PAYMENT,demo:family:503,"3,311.65",,"63,034.28"
29/04/26,29/04/26,ATM CASH 159487 PUNE,demo:family:636,"2,000.00",,"61,034.28"
29/04/26,29/04/26,POS 9207XXXX1102 ZOMATO LTD DELHI,demo:family:725,583.32,,"60,450.96"
01/05/26,01/05/26,SALARY GLOBEX CONSULTING PVT LTD 482398,demo:family:168,,"185,000.00","245,450.96"
01/05/26,01/05/26,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:307,277.57,,"245,173.39"
03/05/26,03/05/26,NEFT-VIJAY MEHTA-5033-RENT,demo:family:150,"32,000.00",,"213,173.39"
04/05/26,04/05/26,UPI/PRIYA8996@OKAXIS/150809/PAYMENT,demo:family:281,"1,100.00",,"212,073.39"
04/05/26,04/05/26,ACH-D- ATRIA CONVERGENCE TECHNOLOGIES,demo:family:78,"1,699.35",,"210,374.04"
05/05/26,05/05/26,ACH-D- SBILOAN HOME EMI 796094,demo:family:186,"42,000.00",,"168,374.04"
05/05/26,05/05/26,POS 9207XXXX1102 INDIAN OIL BENGALURU,demo:family:478,"1,420.00",,"166,954.04"
05/05/26,05/05/26,NEFT-AMAZONSELLER-2636-RTGS,demo:family:666,"1,764.79",,"165,189.25"
06/05/26,06/05/26,ACH-D- ZEE ENTERTAINMENT ENTERPRISES,demo:family:58,199.00,,"164,990.25"
07/05/26,07/05/26,UPI/NETFLIX BILLDESK/789667/PAYMENT,demo:family:16,799.00,,"164,191.25"
09/05/26,09/05/26,UPI/UBERINDIA/378713/PAYMENT,demo:family:648,563.98,,"163,627.27"
10/05/26,10/05/26,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:222,"15,000.00",,"148,627.27"
10/05/26,10/05/26,UPI/SWIGGY/145298/PAYMENT,demo:family:759,453.00,,"148,174.27"
11/05/26,11/05/26,UPI/UBERINDIA/110073/PAYMENT,demo:family:654,162.18,,"148,012.09"
12/05/26,12/05/26,ACH-D- CUREFIT HEALTHCARE PVT LTD,demo:family:114,"2,799.00",,"145,213.09"
13/05/26,13/05/26,UPI/SWIGGY/734311/PAYMENT,demo:family:393,235.30,,"144,977.79"
14/05/26,14/05/26,TATA POWER BILL 695058,demo:family:258,"2,581.76",,"142,396.03"
14/05/26,14/05/26,UPI/MEGHA7509@YBL/128519/PAYMENT,demo:family:571,"1,150.00",,"141,246.03"
15/05/26,15/05/26,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:270,305.27,,"140,940.76"
16/05/26,16/05/26,ACH-D- ICICILOAN CAR EMI 226022,demo:family:204,"18,500.00",,"122,440.76"
16/05/26,16/05/26,UPI/ZOMATO/252011/PAYMENT,demo:family:289,288.63,,"122,152.13"
16/05/26,16/05/26,UPI/PRIYA6100@OKAXIS/462694/PAYMENT,demo:family:785,500.00,,"121,652.13"
18/05/26,18/05/26,IMPS-P2A-650503-ROHIT SHARMA,demo:family:598,"2,000.00",,"119,652.13"
18/05/26,18/05/26,ACH-D- BHARTI AIRTEL LIMITED,demo:family:96,999.00,,"118,653.13"
20/05/26,20/05/26,UPI/PRIYA1095@OKAXIS/314570/PAYMENT,demo:family:549,"1,200.00",,"117,453.13"
21/05/26,21/05/26,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:566,349.12,,"117,104.01"
22/05/26,22/05/26,ACH-D- SONY PICTURES NETWORKS INDIA,demo:family:40,299.00,,"116,805.01"
22/05/26,22/05/26,IMPS-P2A-462028-ROHIT SHARMA,demo:family:441,"1,350.00",,"115,455.01"
22/05/26,22/05/26,UPI/UBERINDIA/872773/PAYMENT,demo:family:559,403.00,,"115,052.01"
22/05/26,22/05/26,UPI/IRCTCUPI/176686/PAYMENT,demo:family:688,"1,909.37",,"113,142.64"
23/05/26,23/05/26,CC PAYMENT AUTOPAY AXIS 2458,demo:family:240,"47,820.74",,"65,321.90"
23/05/26,23/05/26,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:508,267.72,,"65,054.18"
24/05/26,24/05/26,UPI/UBERINDIA/737563/PAYMENT,demo:family:686,122.16,,"64,932.02"
28/05/26,28/05/26,ACH-D- BUNDL TECHNOLOGIES PVT LTD,demo:family:132,99.00,,"64,833.02"
28/05/26,28/05/26,UPI/SWIGGY/731672/PAYMENT,demo:family:781,296.72,,"64,536.30"
29/05/26,29/05/26,POS 9207XXXX1102 AMAZON.IN CHENNAI,demo:family:277,"4,500.00",,"60,036.30"
30/05/26,30/05/26,POS 9207XXXX1102 ZOMATO LTD CHENNAI,demo:family:562,451.72,,"59,584.58"
31/05/26,31/05/26,UPI/SWIGGY/291203/PAYMENT,demo:family:493,700.00,,"58,884.58"
01/06/26,01/06/26,NEFT-GLOBEX CONSULTING-6799-SALARY,demo:family:169,,"185,000.00","243,884.58"
04/06/26,04/06/26,IMPS-P2A-107661-VIJAY MEHTA RENT,demo:family:151,"32,000.00",,"211,884.58"
04/06/26,04/06/26,POS 9207XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:family:433,371.77,,"211,512.81"
04/06/26,04/06/26,POS 9207XXXX7788 ZEE5.COM MUMBAI,demo:family:59,199.00,,"211,313.81"
04/06/26,04/06/26,NEFT-ACTFIBER-4482-RTGS,demo:family:79,"1,699.35",,"209,614.46"
05/06/26,05/06/26,EMI SBI HOME LOAN 263073,demo:family:187,"42,000.00",,"167,614.46"
05/06/26,05/06/26,UPI/UBERINDIA/103884/PAYMENT,demo:family:524,600.00,,"167,014.46"
05/06/26,05/06/26,UPI/BHARATPETRO/249138/PAYMENT,demo:family:556,"1,180.00",,"165,834.46"
06/06/26,06/06/26,NACH-SIP KUVERA-4530-MF,demo:family:223,"15,000.00",,"150,834.46"
06/06/26,06/06/26,POS 9207XXXX1102 ZOMATO LTD DELHI,demo:family:447,252.59,,"150,581.87"
07/06/26,07/06/26,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:453,362.15,,"150,219.72"
08/06/26,08/06/26,ATM CASH 639697 GURGAON,demo:family:408,"1,500.00",,"148,719.72"
09/06/26,09/06/26,POS 9207XXXX7788 CULT.FIT BENGALURU,demo:family:115,"2,799.00",,"145,920.72"
09/06/26,09/06/26,NEFT-AMAZONSELLER-8640-RTGS,demo:family:292,997.15,,"144,923.57"
09/06/26,09/06/26,UPI/BHARATPETRO/868924/PAYMENT,demo:family:763,"2,120.00",,"142,803.57"
10/06/26,10/06/26,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:481,357.16,,"142,446.41"
10/06/26,10/06/26,POS 9207XXXX1102 AMAZON.IN BENGALURU,demo:family:772,"2,661.90",,"139,784.51"
11/06/26,11/06/26,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:family:17,799.00,,"138,985.51"
12/06/26,12/06/26,UPI/TATAPOWERDL/512538/PAYMENT,demo:family:259,"4,723.71",,"134,261.80"
12/06/26,12/06/26,UPI/MEGHA9201@YBL/290999/PAYMENT,demo:family:293,"1,500.00",,"132,761.80"
13/06/26,13/06/26,POS 9207XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:family:519,226.70,,"132,535.10"
14/06/26,14/06/26,IMPS-P2A-416380-ROHIT SHARMA,demo:family:691,"1,000.00",,"131,535.10"
15/06/26,15/06/26,UPI/UBERINDIA/605037/PAYMENT,demo:family:452,149.40,,"131,385.70"
15/06/26,15/06/26,POS 9207XXXX1102 ZOMATO LTD PUNE,demo:family:732,539.67,,"130,846.03"
16/06/26,16/06/26,NACH-ICICI BANK LOAN-4065,demo:family:205,"18,500.00",,"112,346.03"
16/06/26,16/06/26,UPI/MEGHA9333@YBL/867409/PAYMENT,demo:family:349,"1,650.00",,"110,696.03"
16/06/26,16/06/26,UPI/ZOMATO/585932/PAYMENT,demo:family:390,274.62,,"110,421.41"
16/06/26,16/06/26,UPI/ZOMATO/489269/PAYMENT,demo:family:595,263.86,,"110,157.55"
17/06/26,17/06/26,POS 9207XXXX7788 AIRTEL.IN GURGAON,demo:family:97,999.00,,"109,158.55"
18/06/26,18/06/26,POS 9207XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:family:283,263.10,,"108,895.45"
18/06/26,18/06/26,POS 9207XXXX1102 ZOMATO LTD DELHI,demo:family:778,248.48,,"108,646.97"
21/06/26,21/06/26,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:480,270.28,,"108,376.69"
22/06/26,22/06/26,AUTOPAY CARD PAYMENT 827740,demo:family:241,"26,536.56",,"81,840.13"
23/06/26,23/06/26,POS 9207XXXX7788 SONYLIV.COM MUMBAI,demo:family:41,299.00,,"81,541.13"
25/06/26,25/06/26,POS 9207XXXX1102 HP PETRO PUMP MUMBAI,demo:family:410,"1,240.00",,"80,301.13"
26/06/26,26/06/26,NEFT-AMAZONSELLER-7860-RTGS,demo:family:303,"2,385.91",,"77,915.22"
27/06/26,27/06/26,UPI/SWIGGY/848077/PAYMENT,demo:family:658,566.16,,"77,349.06"
29/06/26,29/06/26,POS 9207XXXX7788 SWIGGY ONE BENGALURU,demo:family:133,99.00,,"77,250.06"
