Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
20/04/26,20/04/26,UPI/ZOMATO/714588/PAYMENT,demo:young_professional:626,284.88,,"60,165.43"
21/04/26,21/04/26,POS 4471XXXX2210 HOTSTAR.COM MUMBAI,demo:young_professional:41,299.00,,"59,866.43"
21/04/26,21/04/26,UPI/ZOMATO/842643/PAYMENT,demo:young_professional:529,442.94,,"59,423.49"
21/04/26,21/04/26,POS 4471XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:young_professional:551,315.60,,"59,107.89"
22/04/26,22/04/26,UPI/SWIGGY/582784/PAYMENT,demo:young_professional:502,285.50,,"58,822.39"
22/04/26,22/04/26,UPI/UBERINDIA/412742/PAYMENT,demo:young_professional:528,230.70,,"58,591.69"
23/04/26,23/04/26,POS 4471XXXX1102 ZOMATO LTD BENGALURU,demo:young_professional:330,285.48,,"58,306.21"
23/04/26,23/04/26,UPI/UBERINDIA/263871/PAYMENT,demo:young_professional:676,362.81,,"57,943.40"
23/04/26,23/04/26,POS 4471XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:young_professional:726,395.76,,"57,547.64"
24/04/26,24/04/26,POS 4471XXXX1102 ZOMATO LTD GURGAON,demo:young_professional:364,342.05,,"57,205.59"
24/04/26,24/04/26,UPI/ZOMATO/148961/PAYMENT,demo:young_professional:526,520.37,,"56,685.22"
24/04/26,24/04/26,UPI/UBERINDIA/214624/PAYMENT,demo:young_professional:597,345.87,,"56,339.35"
24/04/26,24/04/26,IMPS-P2A-142743-ROHIT SHARMA,demo:young_professional:621,800.00,,"55,539.35"
25/04/26,25/04/26,UPI/OPENAI/489273/PAYMENT,demo:young_professional:115,"1,999.00",,"53,540.35"
25/04/26,25/04/26,POS 4471XXXX1102 AMAZON.IN BENGALURU,demo:young_professional:462,"1,902.34",,"51,638.01"
25/04/26,25/04/26,UPI/SWIGGYUPI/354098/PAY,demo:young_professional:590,301.76,,"51,336.25"
25/04/26,25/04/26,UPI/MEGHA9855@YBL/524959/PAYMENT,demo:young_professional:754,"1,150.00",,"50,186.25"
26/04/26,26/04/26,POS 4471XXXX1102 SWIGGY BUNDL TECH PUNE,demo:young_professional:387,267.67,,"49,918.58"
26/04/26,26/04/26,UPI/SWIGGY/434215/PAYMENT,demo:young_professional:476,265.22,,"49,653.36"
26/04/26,26/04/26,UPI/SWIGGYUPI/799728/PAY,demo:young_professional:559,318.36,,"49,335.00"
27/04/26,27/04/26,UPI/ZOMATO/359309/PAYMENT,demo:young_professional:468,335.43,,"48,999.57"
27/04/26,27/04/26,IMPS-P2A-547379-ROHIT SHARMA,demo:young_professional:678,"1,000.00",,"47,999.57"
28/04/26,28/04/26,POS 4471XXXX1102 UBER INDIA SYSTEMS PUNE,demo:young_professional:772,147.38,,"47,852.19"
30/04/26,30/04/26,POS 4471XXXX1102 AMAZON.IN HYDERABAD,demo:young_professional:667,823.14,,"47,029.05"
01/05/26,01/05/26,SALARY ACME TECHNOLOGIES PVT LTD 545320,demo:young_professional:152,,"95,000.00","142,029.05"
01/05/26,01/05/26,UPI/AMAZONPAY/616354/PAYMENT,demo:young_professional:546,"1,559.40",,"140,469.65"
02/05/26,02/05/26,UPI/ZOMATO/621700/PAYMENT,demo:young_professional:351,457.58,,"140,012.07"
02/05/26,02/05/26,POS 4471XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:young_professional:757,130.08,,"139,881.99"
03/05/26,03/05/26,UPI/SWIGGY/551778/PAYMENT,demo:young_professional:489,334.87,,"139,547.12"
03/05/26,03/05/26,UPI/CULTFIT/667988/PAYMENT,demo:young_professional:58,"1,888.30",,"137,658.82"
03/05/26,03/05/26,UPI/IRCTCUPI/914608/PAYMENT,demo:young_professional:671,911.77,,"136,747.05"
04/05/26,04/05/26,NEFT-RAMESH KUMAR-5677-RENT,demo:young_professional:134,"18,000.00",,"118,747.05"
05/05/26,05/05/26,ACH-D- HDFCLOAN EMI 248042,demo:young_professional:170,"12,450.00",,"106,297.05"
05/05/26,05/05/26,UPI/MEGHA8637@YBL/494125/PAYMENT,demo:young_professional:570,800.00,,"105,497.05"
05/05/26,05/05/26,ACH-D- ADOBE SYSTEMS INDIA PVT LTD,demo:young_professional:76,"1,950.00",,"103,547.05"
07/05/26,07/05/26,ACH-D- SPOTIFY INDIA LLP,demo:young_professional:34,149.00,,"103,398.05"
08/05/26,08/05/26,UPI/BHARATPETRO/144599/PAYMENT,demo:young_professional:457,"1,840.00",,"101,558.05"
09/05/26,09/05/26,POS 4471XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:young_professional:600,262.83,,"101,295.22"
09/05/26,09/05/26,ACH-D- SAAVN MEDIA PVT LTD,demo:young_professional:98,99.00,,"101,196.22"
10/05/26,10/05/26,ACH-D- GROWW NIPPON INDIA MF SIP,demo:young_professional:206,"5,000.00",,"96,196.22"
10/05/26,10/05/26,POS 4471XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:young_professional:444,144.90,,"96,051.32"
12/05/26,12/05/26,BESCOM BILL PAYMENT 658890,demo:young_professional:242,"1,315.14",,"94,736.18"
14/05/26,14/05/26,UPI/NETFLIX BILLDESK/638995/PAYMENT,demo:young_professional:16,649.00,,"94,087.18"
14/05/26,14/05/26,POS 4471XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:young_professional:284,307.34,,"93,779.84"
14/05/26,14/05/26,UPI/BHARATPETRO/891233/PAYMENT,demo:young_professional:375,"1,150.00",,"92,629.84"
14/05/26,14/05/26,UPI/ZOMATO/636040/PAYMENT,demo:young_professional:576,240.11,,"92,389.73"
15/05/26,15/05/26,ACH-D- BAJAJFIN EMI 395755,demo:young_professional:188,"4,200.00",,"88,189.73"
15/05/26,15/05/26,UPI/SWIGGY/933922/PAYMENT,demo:young_professional:731,487.26,,"87,702.47"
16/05/26,16/05/26,UPI/ZOMATO/385597/PAYMENT,demo:young_professional:432,236.13,,"87,466.34"
16/05/26,16/05/26,UPI/ARJUN8901@OKHDFCBANK/612960/PAYMENT,demo:young_professional:589,550.00,,"86,916.34"
18/05/26,18/05/26,IMPS-P2A-335004-ROHIT SHARMA,demo:young_professional:475,"1,000.00",,"85,916.34"
19/05/26,19/05/26,UPI/ARJUN5422@OKHDFCBANK/155909/PAYMENT,demo:young_professional:278,850.00,,"85,066.34"
21/05/26,21/05/26,CC PAYMENT AUTOPAY HDFC 1512,demo:young_professional:224,"35,112.58",,"49,953.76"
21/05/26,21/05/26,UPI/ARJUN7491@OKHDFCBANK/125548/PAYMENT,demo:young_professional:372,750.00,,"49,203.76"
22/05/26,22/05/26,UPI/MEGHA2844@YBL/619808/PAYMENT,demo:young_professional:382,650.00,,"48,553.76"
22/05/26,22/05/26,POS 4471XXXX1102 SWIGGY BUNDL TECH PUNE,demo:young_professional:503,588.25,,"47,965.51"
23/05/26,23/05/26,POS 4471XXXX2210 OPENAI.COM SAN FRANCISCO,demo:young_professional:116,"1,999.00",,"45,966.51"
23/05/26,23/05/26,UPI/ZOMATO/873649/PAYMENT,demo:young_professional:586,258.10,,"45,708.41"
24/05/26,24/05/26,ATM CASH 570878 BENGALURU,demo:young_professional:427,"3,000.00",,"42,708.41"
26/05/26,26/05/26,POS 4471XXXX1102 ZOMATO LTD GURGAON,demo:young_professional:248,608.62,,"42,099.79"
27/05/26,27/05/26,POS 4471XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:young_professional:262,209.40,,"41,890.39"
27/05/26,27/05/26,POS 4471XXXX1102 ZOMATO LTD GURGAON,demo:young_professional:325,459.07,,"41,431.32"
27/05/26,27/05/26,POS 4471XXXX1102 HP PETRO PUMP BENGALURU,demo:young_professional:683,950.00,,"40,481.32"
29/05/26,29/05/26,UPI/ZOMATO/936968/PAYMENT,demo:young_professional:682,657.18,,"39,824.14"
30/05/26,30/05/26,UPI/SWIGGYUPI/348486/PAY,demo:young_professional:317,561.58,,"39,262.56"
30/05/26,30/05/26,POS 4471XXXX1102 IRCTC NEW DELHI,demo:young_professional:386,"1,654.70",,"37,607.86"
31/05/26,31/05/26,UPI/MEGHA1413@YBL/441801/PAYMENT,demo:young_professional:338,"1,150.00",,"36,457.86"
01/06/26,01/06/26,NEFT-ACME TECHNOLOGIES-1380-SALARY,demo:young_professional:153,,"95,000.00","131,457.86"
01/06/26,01/06/26,UPI/AMAZONPAY/602875/PAYMENT,demo:young_professional:392,697.87,,"130,759.99"
01/06/26,01/06/26,POS 4471XXXX1102 ZOMATO LTD BENGALURU,demo:young_professional:721,573.00,,"130,186.99"
03/06/26,03/06/26,IMPS-P2A-222327-RAMESH KUMAR RENT,demo:young_professional:135,"18,000.00",,"112,186.99"
03/06/26,03/06/26,UPI/ARJUN1866@OKHDFCBANK/980660/PAYMENT,demo:young_professional:571,550.00,,"111,636.99"
03/06/26,03/06/26,ACH-D- CUREFIT HEALTHCARE PVT LTD,demo:young_professional:59,"1,888.30",,"109,748.69"
05/06/26,05/06/26,EMI HDFC LTD 402235,demo:young_professional:171,"12,450.00",,"97,298.69"
05/06/26,05/06/26,POS 4471XXXX2210 ADOBE.COM NOIDA,demo:young_professional:77,"1,950.00",,"95,348.69"
07/06/26,07/06/26,UPI/SWIGGY/466642/PAYMENT,demo:young_professional:456,345.38,,"95,003.31"
07/06/26,07/06/26,POS 4471XXXX1102 AMAZON.IN MUMBAI,demo:young_professional:730,"4,500.00",,"90,503.31"
08/06/26,08/06/26,POS 4471XXXX2210 SPOTIFY.COM MUMBAI,demo:young_professional:35,149.00,,"90,354.31"
10/06/26,10/06/26,NACH-SIP GROWW-6185-MF,demo:young_professional:207,"5,000.00",,"85,354.31"
10/06/26,10/06/26,POS 4471XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:young_professional:668,113.88,,"85,240.43"
12/06/26,12/06/26,NEFT-AMAZONSELLER-8716-RTGS,demo:young_professional:742,640.55,,"84,599.88"
13/06/26,13/06/26,POS 4471XXXX2210 JIOSAAVN.COM MUMBAI,demo:young_professional:99,99.00,,"84,500.88"
14/06/26,14/06/26,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:young_professional:17,649.00,,"83,851.88"
14/06/26,14/06/26,UPI/BESCOMBLR/610001/PAYMENT,demo:young_professional:243,"1,783.39",,"82,068.49"
14/06/26,14/06/26,UPI/MEGHA4941@YBL/707653/PAYMENT,demo:young_professional:665,950.00,,"81,118.49"
14/06/26,14/06/26,UPI/MEGHA8154@YBL/703127/PAYMENT,demo:young_professional:711,"2,000.00",,"79,118.49"
14/06/26,14/06/26,POS 4471XXXX1102 IRCTC NEW DELHI,demo:young_professional:788,836.63,,"78,281.86"
14/06/26,14/06/26,ATM CASH 351944 MUMBAI,demo:young_professional:791,"6,000.00",,"72,281.86"
15/06/26,15/06/26,NACH-BAJAJ FINSERV-8959,demo:young_professional:189,"4,200.00",,"68,081.86"
16/06/26,16/06/26,IMPS-P2A-439042-ROHIT SHARMA,demo:young_professional:298,250.00,,"67,831.86"
18/06/26,18/06/26,UPI/BHARATPETRO/231525/PAYMENT,demo:young_professional:709,"1,360.00",,"66,471.86"
19/06/26,19/06/26,UPI/UBERINDIA/199238/PAYMENT,demo:young_professional:612,124.52,,"66,347.34"
20/06/26,20/06/26,AUTOPAY CARD PAYMENT 863372,demo:young_professional:225,"35,104.80",,"31,242.54"
20/06/26,20/06/26,POS 4471XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:young_professional:611,178.53,,"31,064.01"
21/06/26,21/06/26,POS 4471XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:young_professional:517,339.21,,"30,724.80"
21/06/26,21/06/26,UPI/SWIGGYUPI/845245/PAY,demo:young_professional:645,559.40,,"30,165.40"
21/06/26,21/06/26,UPI/MEGHA6510@YBL/658255/PAYMENT,demo:young_professional:704,450.00,,"29,715.40"
22/06/26,22/06/26,POS 4471XXXX1102 SWIGGY BUNDL TECH DELHI,demo:young_professional:686,568.94,,"29,146.46"
23/06/26,23/06/26,NEFT-OPENAILLC-8380-RTGS,demo:young_professional:117,"1,999.00",,"27,147.46"
23/06/26,23/06/26,POS 4471XXXX1102 ZOMATO LTD HYDERABAD,demo:young_professional:333,351.69,,"26,795.77"
23/06/26,23/06/26,POS 4471XXXX1102 UBER INDIA SYSTEMS PUNE,demo:young_professional:642,270.16,,"26,525.61"
23/06/26,23/06/26,POS 4471XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:young_professional:760,600.00,,"25,925.61"
24/06/26,24/06/26,UPI/UBERINDIA/528107/PAYMENT,demo:young_professional:522,600.00,,"25,325.61"
24/06/26,24/06/26,UPI/ARJUN4874@OKHDFCBANK/927553/PAYMENT,demo:young_professional:555,"1,500.00",,"23,825.61"
24/06/26,24/06/26,UPI/AMAZONPAY/517639/PAYMENT,demo:young_professional:697,745.19,,"23,080.42"
25/06/26,25/06/26,UPI/PRIYA3258@OKAXIS/273793/PAYMENT,demo:young_professional:265,700.00,,"22,380.42"
26/06/26,26/06/26,POS 4471XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:young_professional:659,439.23,,"21,941.19"
27/06/26,27/06/26,UPI/BHARATPETRO/255694/PAYMENT,demo:young_professional:437,"1,690.00",,"20,251.19"
27/06/26,27/06/26,UPI/AMAZONPAY/321082/PAYMENT,demo:young_professional:635,920.27,,"19,330.92"
28/06/26,28/06/26,POS 4471XXXX1102 ZOMATO LTD CHENNAI,demo:young_professional:596,354.00,,"18,976.92"
28/06/26,28/06/26,UPI/SWIGGY/338133/PAYMENT,demo:young_professional:619,352.41,,"18,624.51"
