Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
13/05/26,13/05/26,ACH-D- CANVA PTY LTD,demo:student:106,628.59,,"-414,078.90"
13/05/26,13/05/26,MSEB BILL PAYMENT 364856,demo:student:252,677.32,,"-414,756.22"
13/05/26,13/05/26,NEFT-AMAZONSELLER-3712-RTGS,demo:student:659,"1,086.15",,"-415,842.37"
14/05/26,14/05/26,UPI/BHARATPETRO/985983/PAYMENT,demo:student:555,"1,920.00",,"-417,762.37"
15/05/26,15/05/26,ACH-D- HDB FINANCIAL EMI 877721,demo:student:198,"3,200.00",,"-420,962.37"
15/05/26,15/05/26,NEFT-AMAZONSELLER-8802-RTGS,demo:student:296,"1,153.44",,"-422,115.81"
15/05/26,15/05/26,UPI/MEGHA2093@YBL/813953/PAYMENT,demo:student:513,"2,000.00",,"-424,115.81"
17/05/26,17/05/26,POS 8821XXXX1102 UBER INDIA SYSTEMS PUNE,demo:student:580,388.01,,"-424,503.82"
18/05/26,18/05/26,POS 8821XXXX1102 AMAZON.IN GURGAON,demo:student:274,"3,048.34",,"-427,552.16"
18/05/26,18/05/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:372,214.92,,"-427,767.08"
18/05/26,18/05/26,UPI/SWIGGYUPI/705608/PAY,demo:student:798,593.09,,"-428,360.17"
19/05/26,19/05/26,ACH-D- SAAVN MEDIA PVT LTD,demo:student:52,99.00,,"-428,459.17"
22/05/26,22/05/26,CC PAYMENT AUTOPAY ICICI 9575,demo:student:234,"7,025.61",,"-435,484.78"
22/05/26,22/05/26,POS 8821XXXX1102 IRCTC NEW DELHI,demo:student:790,"2,368.63",,"-437,853.41"
22/05/26,22/05/26,POS 8821XXXX3310 OPENAI.COM SAN FRANCISCO,demo:student:88,"1,999.00",,"-439,852.41"
23/05/26,23/05/26,UPI/SWIGGYUPI/287039/PAY,demo:student:331,352.95,,"-440,205.36"
23/05/26,23/05/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:500,296.31,,"-440,501.67"
24/05/26,24/05/26,UPI/ZOMATO/783068/PAYMENT,demo:student:291,384.62,,"-440,886.29"
25/05/26,25/05/26,UPI/ZOMATO/290606/PAYMENT,demo:student:696,329.50,,"-441,215.79"
26/05/26,26/05/26,UPI/SWIGGYUPI/290833/PAY,demo:student:506,232.54,,"-441,448.33"
26/05/26,26/05/26,IMPS-P2A-987924-ROHIT SHARMA,demo:student:687,350.00,,"-441,798.33"
26/05/26,26/05/26,POS 8821XXXX1102 HP PETRO PUMP MUMBAI,demo:student:773,860.00,,"-442,658.33"
27/05/26,27/05/26,UPI/MEGHA3494@YBL/504804/PAYMENT,demo:student:679,"1,700.00",,"-444,358.33"
28/05/26,28/05/26,POS 8821XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:student:446,241.79,,"-444,600.12"
29/05/26,29/05/26,UPI/ARJUN8337@OKHDFCBANK/805169/PAYMENT,demo:student:528,"1,800.00",,"-446,400.12"
30/05/26,30/05/26,POS 8821XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:student:464,268.86,,"-446,668.98"
31/05/26,31/05/26,UPI/BHARATPETRO/848802/PAYMENT,demo:student:651,"3,000.00",,"-449,668.98"
01/06/26,01/06/26,IMPS-P2A-527925-SURESH KALA,demo:student:163,,"15,000.00","-434,668.98"
01/06/26,01/06/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:419,331.07,,"-435,000.05"
01/06/26,01/06/26,UPI/AMAZONPAY/434791/PAYMENT,demo:student:692,"1,282.22",,"-436,282.27"
02/06/26,02/06/26,UPI/PRIYA3172@OKAXIS/280494/PAYMENT,demo:student:607,650.00,,"-436,932.27"
02/06/26,02/06/26,POS 8821XXXX1102 IRCTC NEW DELHI,demo:student:625,846.81,,"-437,779.08"
04/06/26,04/06/26,POS 8821XXXX3310 JIO.COM MUMBAI,demo:student:127,299.00,,"-438,078.08"
05/06/26,05/06/26,IMPS-P2A-763599-PG HOSTEL RENT,demo:student:145,"8,500.00",,"-446,578.08"
05/06/26,05/06/26,POS 8821XXXX1102 SWIGGY BUNDL TECH PUNE,demo:student:321,253.07,,"-446,831.15"
05/06/26,05/06/26,NEFT-SPOTIFYIN-1952-RTGS,demo:student:35,59.00,,"-446,890.15"
05/06/26,05/06/26,UPI/SWIGGY/951907/PAYMENT,demo:student:475,575.55,,"-447,465.70"
06/06/26,06/06/26,NACH-BAJAJ FINSERV-5516,demo:student:181,"2,499.00",,"-449,964.70"
06/06/26,06/06/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:619,382.20,,"-450,346.90"
07/06/26,07/06/26,UPI/UBERINDIA/513994/PAYMENT,demo:student:543,177.28,,"-450,524.18"
07/06/26,07/06/26,POS 8821XXXX1102 ZOMATO LTD MUMBAI,demo:student:630,341.33,,"-450,865.51"
07/06/26,07/06/26,POS 8821XXXX3310 YOUTUBEPREMIUM GURGAON,demo:student:71,149.00,,"-451,014.51"
08/06/26,08/06/26,UPI/AMAZONPAY/913404/PAYMENT,demo:student:392,"1,541.38",,"-452,555.89"
08/06/26,08/06/26,UPI/UBERINDIA/905643/PAYMENT,demo:student:452,403.02,,"-452,958.91"
09/06/26,09/06/26,NACH-SIP ZERODHA-9380-MF,demo:student:217,"1,000.00",,"-453,958.91"
09/06/26,09/06/26,IMPS-P2A-729162-ROHIT SHARMA,demo:student:271,350.00,,"-454,308.91"
09/06/26,09/06/26,POS 8821XXXX1102 UBER INDIA SYSTEMS DELHI,demo:student:523,352.77,,"-454,661.68"
10/06/26,10/06/26,ATM WDL CHENNAI 368983,demo:student:378,"4,500.00",,"-459,161.68"
10/06/26,10/06/26,POS 8821XXXX1102 AMAZON.IN GURGAON,demo:student:728,960.22,,"-460,121.90"
11/06/26,11/06/26,ATM CASH 764734 HYDERABAD,demo:student:384,"4,500.00",,"-464,621.90"
12/06/26,12/06/26,POS 8821XXXX3310 NETFLIX.COM MUMBAI,demo:student:17,249.00,,"-464,870.90"
12/06/26,12/06/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:386,228.38,,"-465,099.28"
14/06/26,14/06/26,UPI/MAHADISCOM/658039/PAYMENT,demo:student:253,911.44,,"-466,010.72"
14/06/26,14/06/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:424,219.72,,"-466,230.44"
15/06/26,15/06/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:332,633.68,,"-466,864.12"
15/06/26,15/06/26,UPI/AMAZONPAY/189128/PAYMENT,demo:student:591,"3,752.78",,"-470,616.90"
16/06/26,16/06/26,POS 8821XXXX3310 CANVA.COM SYDNEY,demo:student:107,628.59,,"-471,245.49"
16/06/26,16/06/26,NEFT-AMAZONSELLER-8136-RTGS,demo:student:325,"1,344.26",,"-472,589.75"
18/06/26,18/06/26,EMI HDBFS 171608,demo:student:199,"3,200.00",,"-475,789.75"
19/06/26,19/06/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:375,348.69,,"-476,138.44"
19/06/26,19/06/26,UPI/AMAZONPAY/938869/PAYMENT,demo:student:398,"4,500.00",,"-480,638.44"
19/06/26,19/06/26,POS 8821XXXX3310 JIOSAAVN.COM MUMBAI,demo:student:53,99.00,,"-480,737.44"
19/06/26,19/06/26,UPI/UBERINDIA/757909/PAYMENT,demo:student:649,304.49,,"-481,041.93"
19/06/26,19/06/26,POS 8821XXXX1102 ZOMATO LTD MUMBAI,demo:student:784,328.35,,"-481,370.28"
19/06/26,19/06/26,UPI/PRIYA7412@OKAXIS/533060/PAYMENT,demo:student:785,"2,000.00",,"-483,370.28"
20/06/26,20/06/26,UPI/SWIGGY/963377/PAYMENT,demo:student:337,425.30,,"-483,795.58"
20/06/26,20/06/26,POS 8821XXXX1102 AMAZON.IN HYDERABAD,demo:student:441,"1,678.80",,"-485,474.38"
21/06/26,21/06/26,AUTOPAY CARD PAYMENT 374226,demo:student:235,"2,913.85",,"-488,388.23"
21/06/26,21/06/26,NEFT-AMAZONSELLER-5240-RTGS,demo:student:276,758.95,,"-489,147.18"
21/06/26,21/06/26,UPI/SWIGGYUPI/969904/PAY,demo:student:350,320.25,,"-489,467.43"
22/06/26,22/06/26,ATM WDL MUMBAI 323924,demo:student:480,"1,500.00",,"-490,967.43"
22/06/26,22/06/26,UPI/ARJUN7208@OKHDFCBANK/564499/PAYMENT,demo:student:664,"1,700.00",,"-492,667.43"
22/06/26,22/06/26,UPI/SWIGGYUPI/438262/PAY,demo:student:794,231.57,,"-492,899.00"
22/06/26,22/06/26,NEFT-OPENAILLC-5489-RTGS,demo:student:89,"1,999.00",,"-494,898.00"
23/06/26,23/06/26,UPI/SWIGGY/710354/PAYMENT,demo:student:380,409.60,,"-495,307.60"
23/06/26,23/06/26,POS 8821XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:student:505,325.84,,"-495,633.44"
24/06/26,24/06/26,POS 8821XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:student:510,459.95,,"-496,093.39"
25/06/26,25/06/26,UPI/UBERINDIA/230832/PAYMENT,demo:student:530,165.82,,"-496,259.21"
27/06/26,27/06/26,UPI/UBERINDIA/196797/PAYMENT,demo:student:766,414.61,,"-496,673.82"
28/06/26,28/06/26,IMPS-P2A-768833-ROHIT SHARMA,demo:student:430,"1,050.00",,"-497,723.82"
28/06/26,28/06/26,POS 8821XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:student:669,700.00,,"-498,423.82"
29/06/26,29/06/26,POS 8821XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:student:343,377.73,,"-498,801.55"
